city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,CapitalEurope
El Álamo,El Alamo,40.2306,-3.9944,Spain,ES,ESP,Madrid,,9908,1724385981,No
Binéfar,Binefar,41.85,0.3,Spain,ES,ESP,Aragon,,9888,1724991956,No
Madridejos,Madridejos,39.4667,-3.5333,Spain,ES,ESP,Castille-La Mancha,,10230,1724797176,No
Alguazas,Alguazas,38.0514,-1.2414,Spain,ES,ESP,Murcia,,9842,1724241306,No
Villamarchante,Villamarchante,39.5678,-0.6225,Spain,ES,ESP,Valencia,,10097,1724153603,No
Santa María de Palautordera,Santa Maria de Palautordera,41.6953,2.4458,Spain,ES,ESP,Catalonia,,9666,1724250145,No
Palafolls,Palafolls,41.6692,2.7506,Spain,ES,ESP,Catalonia,,9646,1724813840,No
Salvatierra de Miño,Salvatierra de Mino,42.0833,-8.5,Spain,ES,ESP,Galicia,,10048,1724003151,No
Caspe,Caspe,41.2333,-0.0333,Spain,ES,ESP,Aragon,,10183,1724962695,No
Calasparra,Calasparra,38.2306,-1.7,Spain,ES,ESP,Murcia,,10133,1724622163,No
Tocina,Tocina,37.6,-5.7333,Spain,ES,ESP,Andalusia,,9508,1724656816,No
Masquefa,Masquefa,41.5036,1.8136,Spain,ES,ESP,Catalonia,,9623,1724932244,No
Foz,Foz,43.5694,-7.2583,Spain,ES,ESP,Galicia,,10078,1724292165,No
Zumárraga,Zumarraga,43.0831,-2.3167,Spain,ES,ESP,Basque Country,,9668,1724224861,No
Caudete,Caudete,38.7044,-0.9881,Spain,ES,ESP,Castille-La Mancha,,10077,1724551551,No
Tiana,Tiana,41.4831,2.2697,Spain,ES,ESP,Catalonia,,9009,1724733828,No
Mengibar,Mengibar,37.9683,-3.8089,Spain,ES,ESP,Andalusia,,9973,1724436567,No
Matadepera,Matadepera,41.6036,2.0244,Spain,ES,ESP,Catalonia,,9672,1724902635,No
Puigcerdá,Puigcerda,42.4317,1.9283,Spain,ES,ESP,Catalonia,,9518,1724441850,No
Fernán-Núñez,Fernan-Nunez,37.6667,-4.7167,Spain,ES,ESP,Andalusia,,9667,1724966021,No
Consuegra,Consuegra,39.4619,-3.6064,Spain,ES,ESP,Castille-La Mancha,,9942,1724179582,No
Ribadeo,Ribadeo,43.5336,-7.0403,Spain,ES,ESP,Galicia,,9871,1724577881,No
Pinos Puente,Pinos Puente,37.25,-3.75,Spain,ES,ESP,Andalusia,,9853,1724568030,No
Piedras Blancas,Piedras Blancas,43.56,-5.976,Spain,ES,ESP,Asturias,,9533,1724519867,No
Colindres,Colindres,43.3967,-3.4483,Spain,ES,ESP,Cantabria,,8504,1724098136,No
Fuente Palmera,Fuente Palmera,37.7,-5.1,Spain,ES,ESP,Andalusia,,9803,1724922514,No
Caldas de Reyes,Caldas de Reyes,42.6028,-8.6383,Spain,ES,ESP,Galicia,,9788,1724509149,No
Rute,Rute,37.3167,-4.3667,Spain,ES,ESP,Andalusia,,9835,1724167634,No
Alhendín,Alhendin,37.1167,-3.65,Spain,ES,ESP,Andalusia,,9674,1724096901,No
Umbrete,Umbrete,37.3667,-6.15,Spain,ES,ESP,Andalusia,,9086,1724771107,No
Mora,Mora,39.684,-3.777,Spain,ES,ESP,Castille-La Mancha,,9781,1724961041,No
Almusafes,Almusafes,39.2903,-0.4147,Spain,ES,ESP,Valencia,,8984,1724698693,No
Alcanar,Alcanar,40.543,0.4808,Spain,ES,ESP,Catalonia,,9579,1724553541,No
Alcarraz,Alcarraz,41.5638,0.5241,Spain,ES,ESP,Catalonia,,9678,1724729662,No
La Matanza de Acentejo,La Matanza de Acentejo,28.4403,-16.4389,Spain,ES,ESP,Canary Islands,,9114,1724158737,No
Villarrubia de los Ojos,Villarrubia de los Ojos,39.2167,-3.6,Spain,ES,ESP,Castille-La Mancha,,9722,1724057885,No
Pizarra,Pizarra,36.7667,-4.7,Spain,ES,ESP,Andalusia,,9572,1724076004,No
Sevilla La Nueva,Sevilla La Nueva,40.3475,-4.0272,Spain,ES,ESP,Madrid,,9345,1724114495,No
San Juan del Puerto,San Juan del Puerto,37.3167,-6.8333,Spain,ES,ESP,Andalusia,,9503,1724625645,No
Palomares del Río,Palomares del Rio,37.3167,-6.05,Spain,ES,ESP,Andalusia,,9020,1724980685,No
Solsona,Solsona,41.9944,1.5178,Spain,ES,ESP,Catalonia,,9175,1724790953,No
Grado,Grado,43.3881,-6.0736,Spain,ES,ESP,Asturias,,9644,1724381438,No
San Fausto de Campcentellas,San Fausto de Campcentellas,41.5061,2.24,Spain,ES,ESP,Catalonia,,8997,1724140929,No
Colmenarejo,Colmenarejo,40.5608,-4.0169,Spain,ES,ESP,Madrid,,9376,1724492902,No
Senmanat,Senmanat,41.6086,2.1358,Spain,ES,ESP,Catalonia,,9347,1724417480,No
Cuéllar,Cuellar,41.4009,-4.3136,Spain,ES,ESP,Castille-Leon,,9620,1724802615,No
La Victoria de Acentejo,La Victoria de Acentejo,28.4348,-16.4682,Spain,ES,ESP,Canary Islands,,9161,1724943642,No
Olivares,Olivares,37.4167,-6.15,Spain,ES,ESP,Andalusia,,9452,1724113808,No
Cúllar-Vega,Cullar-Vega,37.1531,-3.6706,Spain,ES,ESP,Andalusia,,7719,1724369502,No
Arenys de Munt,Arenys de Munt,41.6128,2.5403,Spain,ES,ESP,Catalonia,,9191,1724256334,No
Valsequillo de Gran Canaria,Valsequillo de Gran Canaria,27.9808,-15.4989,Spain,ES,ESP,Canary Islands,,9382,1724192728,No
Cervelló,Cervello,41.3962,1.9589,Spain,ES,ESP,Catalonia,,9233,1724026410,No
Alfaro,Alfaro,42.1783,-1.7492,Spain,ES,ESP,La Rioja,,9562,1724727631,No
Miajadas,Miajadas,39.15,-6.0667,Spain,ES,ESP,Extremadura,,9503,1724704147,No
Rafelbuñol,Rafelbunol,39.5922,-0.3342,Spain,ES,ESP,Valencia,,9351,1724851676,No
Alayor,Alayor,39.9342,4.14,Spain,ES,ESP,Balearic Islands,,9477,1724740843,No
Santiponce,Santiponce,37.4353,-6.0433,Spain,ES,ESP,Andalusia,,8491,1724904141,No
El Espinar,El Espinar,40.7186,-4.2478,Spain,ES,ESP,Castille-Leon,,9476,1724085295,No
Buñol,Bunol,39.4194,-0.7906,Spain,ES,ESP,Valencia,,9438,1724376022,No
Cervera,Cervera,41.6657,1.271,Spain,ES,ESP,Catalonia,,9328,1724947654,No
Burela de Cabo,Burela de Cabo,43.65,-7.4,Spain,ES,ESP,Galicia,,9428,1724895816,No
El Molar,El Molar,40.7336,-3.5814,Spain,ES,ESP,Madrid,,9291,1724048617,No
Villacañas,Villacanas,39.6333,-3.3333,Spain,ES,ESP,Castille-La Mancha,,9434,1724000261,No
Ortuella,Ortuella,43.3103,-3.0569,Spain,ES,ESP,Basque Country,,8379,1724860199,No
La Mujer,La Mujer,36.7523,-2.6838,Spain,ES,ESP,Andalusia,,9086,1724347316,No
Polinyá,Polinya,41.5575,2.1562,Spain,ES,ESP,Catalonia,,8494,1724904105,No
Sauzal,Sauzal,28.4799,-16.4357,Spain,ES,ESP,Canary Islands,,8918,1724040486,No
Santa Comba,Santa Comba,43.0383,-8.8142,Spain,ES,ESP,Galicia,,9359,1724258894,No
Muro del Alcoy,Muro del Alcoy,38.7797,-0.4361,Spain,ES,ESP,Valencia,,9326,1724540936,No
Cistérniga,Cisterniga,41.6167,-4.6833,Spain,ES,ESP,Castille-Leon,,9109,1724893689,No
Santa María de Cayón,Santa Maria de Cayon,43.3114,-3.8525,Spain,ES,ESP,Cantabria,,9205,1724357106,No
Suances,Suances,43.4333,-4.05,Spain,ES,ESP,Cantabria,,9026,1724045126,No
Santa Coloma de Cervelló,Santa Coloma de Cervello,41.3687,2.0175,Spain,ES,ESP,Catalonia,,8273,1724220194,No
Sabiñánigo,Sabinanigo,42.5186,-0.3643,Spain,ES,ESP,Aragon,,9352,1724358375,No
San Sebastián de la Gomera,San Sebastian de la Gomera,28.0922,-17.11,Spain,ES,ESP,Canary Islands,,9261,1724034121,No
San Fructuoso de Bagés,San Fructuoso de Bages,41.7507,1.8727,Spain,ES,ESP,Catalonia,,8936,1724643327,No
Catral,Catral,38.1594,-0.805,Spain,ES,ESP,Valencia,,8880,1724794374,No
Manzanares el Real,Manzanares el Real,40.7272,-3.8611,Spain,ES,ESP,Madrid,,9202,1724862463,No
Montoro,Montoro,38.0167,-4.3833,Spain,ES,ESP,Andalusia,,9231,1724147056,No
Valldoreix,Valldoreix,41.4678,2.0647,Spain,ES,ESP,Catalonia,,8401,1724617046,No
Segorbe,Segorbe,39.8519,-0.4896,Spain,ES,ESP,Valencia,,9139,1724929897,No
Binisalem,Binisalem,39.6831,2.8333,Spain,ES,ESP,Balearic Islands,,8895,1724936924,No
Jerez de los Caballeros,Jerez de los Caballeros,38.3203,-6.7714,Spain,ES,ESP,Extremadura,,9171,1724015123,No
Tineo,Tineo,43.3333,-6.4167,Spain,ES,ESP,Asturias,,9096,1724821871,No
Loeches,Loeches,40.3833,-3.4,Spain,ES,ESP,Madrid,,8860,1724742454,No
Villamediana de Iregua,Villamediana de Iregua,42.4264,-2.4181,Spain,ES,ESP,La Rioja,,8608,1724390571,No
San Lorenzo de Descardazar,San Lorenzo de Descardazar,39.609,3.2853,Spain,ES,ESP,Balearic Islands,,8920,1724819492,No
Cheste,Cheste,39.4797,-0.6844,Spain,ES,ESP,Valencia,,8871,1724161865,No
Llagostera,Llagostera,41.8292,2.8933,Spain,ES,ESP,Catalonia,,8851,1724471622,No
Almagro,Almagro,38.8878,-3.7122,Spain,ES,ESP,Castille-La Mancha,,8896,1724161420,No
Redován,Redovan,38.1139,-0.9056,Spain,ES,ESP,Valencia,,8058,1724230284,No
Silleda,Silleda,42.7,-8.2333,Spain,ES,ESP,Galicia,,8845,1724280384,No
Tona,Tona,41.8506,2.2292,Spain,ES,ESP,Catalonia,,8368,1724461135,No
Hoyo de Manzanares,Hoyo de Manzanares,40.6333,-3.8833,Spain,ES,ESP,Madrid,,8680,1724993992,No
Monserrat,Monserrat,39.3575,-0.6031,Spain,ES,ESP,Valencia,,8655,1724732008,No
San Martín de Valdeiglesias,San Martin de Valdeiglesias,40.364,-4.401,Spain,ES,ESP,Madrid,,8760,1724237441,No
Trujillo,Trujillo,39.4653,-5.8789,Spain,ES,ESP,Extremadura,,8821,1724377228,No
Tordesillas,Tordesillas,41.5,-5,Spain,ES,ESP,Castille-Leon,,8762,1724737891,No
Tudela de Duero,Tudela de Duero,41.5833,-4.5833,Spain,ES,ESP,Castille-Leon,,8648,1724835733,No
Bigastro,Bigastro,38.0631,-0.8956,Spain,ES,ESP,Valencia,,6994,1724685186,No
El Corrillo,El Corrillo,43.2142,-3.1311,Spain,ES,ESP,Basque Country,,8416,1724736837,No
Villanueva de Córdoba,Villanueva de Cordoba,38.3167,-4.6167,Spain,ES,ESP,Andalusia,,8662,1724586987,No
Foyos,Foyos,39.5386,-0.3567,Spain,ES,ESP,Valencia,,7502,1724091481,No
Cabrils,Cabrils,41.5283,2.3692,Spain,ES,ESP,Catalonia,,7567,1724641668,No
Reocín,Reocin,43.3611,-4.0864,Spain,ES,ESP,Cantabria,,8382,1724760087,No
Zuera,Zuera,41.8692,-0.7881,Spain,ES,ESP,Aragon,,8591,1724985911,No
Monforte del Cid,Monforte del Cid,38.3792,-0.7303,Spain,ES,ESP,Valencia,,8500,1724092008,No
Canet de Berenguer,Canet de Berenguer,39.6794,-0.2206,Spain,ES,ESP,Valencia,,6812,1724476448,No
Bembibre,Bembibre,42.6154,-6.417,Spain,ES,ESP,Castille-Leon,,8455,1724462153,No
Legazpia,Legazpia,43.055,-2.335,Spain,ES,ESP,Basque Country,,8367,1724737177,No
Toro,Toro,41.52,-5.3947,Spain,ES,ESP,Castille-Leon,,8532,1724525468,No
Herencia,Herencia,39.35,-3.3667,Spain,ES,ESP,Castille-La Mancha,,8510,1724808176,No
Cabezón de la Sal,Cabezon de la Sal,43.3075,-4.2325,Spain,ES,ESP,Cantabria,,8273,1724859017,No
Padrón,Padron,42.7381,-8.6603,Spain,ES,ESP,Galicia,,8317,1724909987,No
Navia,Navia,43.5333,-6.7167,Spain,ES,ESP,Asturias,,8302,1724655170,No
Olías del Rey,Olias del Rey,39.9433,-3.9878,Spain,ES,ESP,Castille-La Mancha,,8225,1724449136,No
Colmenar de Oreja,Colmenar de Oreja,40.1092,-3.3869,Spain,ES,ESP,Madrid,,8303,1724937673,No
Campillos,Campillos,37.05,-4.85,Spain,ES,ESP,Andalusia,,8301,1724065058,No
Corella,Corella,42.1147,-1.7867,Spain,ES,ESP,Navarre,,8220,1724452724,No
Arico el Nuevo,Arico el Nuevo,28.1904,-16.4977,Spain,ES,ESP,Canary Islands,,8234,1724911313,No
Cintruénigo,Cintruenigo,42.08,-1.805,Spain,ES,ESP,Navarre,,8051,1724650055,No
Pedreguer,Pedreguer,38.7933,0.0342,Spain,ES,ESP,Valencia,,8006,1724095623,No
Nájera,Najera,42.4167,-2.7333,Spain,ES,ESP,La Rioja,,8060,1724286632,No
Carboneras,Carboneras,36.9992,-1.8922,Spain,ES,ESP,Andalusia,,8183,1724118353,No
Villablino,Villablino,42.9333,-6.3167,Spain,ES,ESP,Castille-Leon,,8226,1724751043,No
Aracena,Aracena,37.8911,-6.5611,Spain,ES,ESP,Andalusia,,8215,1724789835,No
Vidreras,Vidreras,41.7889,2.7793,Spain,ES,ESP,Catalonia,,8073,1724255516,No
Monachil,Monachil,37.1319,-3.5389,Spain,ES,ESP,Andalusia,,8137,1724562504,No
Roquetas,Roquetas,40.8206,0.5025,Spain,ES,ESP,Catalonia,,8159,1724143753,No
Valencina de la Concepción,Valencina de la Concepcion,37.4167,-6.0667,Spain,ES,ESP,Andalusia,,7894,1724770374,No
Pinoso,Pinoso,38.4033,-1.0422,Spain,ES,ESP,Valencia,,8142,1724905976,No
Caldas de Malavella,Caldas de Malavella,41.8387,2.8089,Spain,ES,ESP,Catalonia,,8051,1724597577,No
Cenes de la Vega,Cenes de la Vega,37.15,-3.5333,Spain,ES,ESP,Andalusia,,8181,1724045494,No
San Esteban Sasroviras,San Esteban Sasroviras,41.495,1.8744,Spain,ES,ESP,Catalonia,,7771,1724490303,No
Chantada,Chantada,42.6167,-7.7667,Spain,ES,ESP,Galicia,,8134,1724084336,No
Archidona,Archidona,37.1,-4.3833,Spain,ES,ESP,Andalusia,,8114,1724359957,No
Marchamalo,Marchamalo,40.6706,-3.2006,Spain,ES,ESP,Castille-La Mancha,,7889,1724852801,No
Los Santos de Maimona,Los Santos de Maimona,38.4489,-6.3839,Spain,ES,ESP,Extremadura,,8064,1724078794,No
La Almunia de Doña Godina,La Almunia de Dona Godina,41.4772,-1.3761,Spain,ES,ESP,Aragon,,7983,1724764315,No
Morata de Tajuña,Morata de Tajuna,40.2294,-3.4364,Spain,ES,ESP,Madrid,,7924,1724315346,No
Centellas,Centellas,41.7994,2.2217,Spain,ES,ESP,Catalonia,,7595,1724002832,No
Berango,Berango,43.365,-2.99,Spain,ES,ESP,Basque Country,,7271,1724429979,No
Almodóvar del Río,Almodovar del Rio,37.8,-5.0167,Spain,ES,ESP,Andalusia,,8036,1724059168,No
Santa Eulalia de Ronsaná,Santa Eulalia de Ronsana,41.6531,2.2261,Spain,ES,ESP,Catalonia,,7538,1724783448,No
Brion,Brion,42.867,-8.678,Spain,ES,ESP,Galicia,,7957,1724107429,No
Olvera,Olvera,36.9344,-5.2597,Spain,ES,ESP,Andalusia,,8016,1724266209,No
Artá,Arta,39.6952,3.3512,Spain,ES,ESP,Balearic Islands,,7984,1724371845,No
Dolores,Dolores,38.1389,-0.77,Spain,ES,ESP,Valencia,,7620,1724468288,No
Sampedor,Sampedor,41.7836,1.8392,Spain,ES,ESP,Catalonia,,7566,1724873253,No
Pravia,Pravia,43.4833,-6.1,Spain,ES,ESP,Asturias,,7936,1724524659,No
Gélida,Gelida,41.4409,1.8647,Spain,ES,ESP,Catalonia,,7723,1724741640,No
Villanueva del Arzobispo,Villanueva del Arzobispo,38.1667,-3,Spain,ES,ESP,Andalusia,,7967,1724242765,No
Villanueva del Ariscal,Villanueva del Ariscal,37.3833,-6.1333,Spain,ES,ESP,Andalusia,,6673,1724874786,No
Villaverde del Río,Villaverde del Rio,37.5833,-5.8667,Spain,ES,ESP,Andalusia,,7811,1724614951,No
Viladecaballs,Viladecaballs,41.5578,1.9558,Spain,ES,ESP,Catalonia,,7621,1724958382,No
Peñíscola,Peniscola,40.3592,0.4075,Spain,ES,ESP,Valencia,,7882,1724155549,No
Arévalo,Arevalo,41.0667,-4.7167,Spain,ES,ESP,Castille-Leon,,7881,1724833764,No
Trigueros,Trigueros,37.3833,-6.8333,Spain,ES,ESP,Andalusia,,7906,1724145293,No
Puentedeume,Puentedeume,43.4125,-8.1703,Spain,ES,ESP,Galicia,,7687,1724680763,No
Torres de la Alameda,Torres de la Alameda,40.4167,-3.3667,Spain,ES,ESP,Madrid,,7729,1724171307,No
Carbajosa de la Sagrada,Carbajosa de la Sagrada,40.9331,-5.6514,Spain,ES,ESP,Castille-Leon,,7368,1724498502,No
La Puebla de Montalbán,La Puebla de Montalban,39.8722,-4.3589,Spain,ES,ESP,Castille-La Mancha,,7841,1724262095,No
Benahavís,Benahavis,36.519,-5.0454,Spain,ES,ESP,Andalusia,,7829,1724136228,No
Cox,Cox,38.1394,-0.8847,Spain,ES,ESP,Valencia,,7427,1724840901,No
Malagón,Malagon,39.1833,-3.8667,Spain,ES,ESP,Castille-La Mancha,,7842,1724055532,No
Vega de San Mateo,Vega de San Mateo,28.0106,-15.5325,Spain,ES,ESP,Canary Islands,,7645,1724540146,No
Villamayor,Villamayor,41.0008,-5.6897,Spain,ES,ESP,Castille-Leon,,7371,1724269145,No
Abadiano Celayeta,Abadiano Celayeta,43.1525,-2.6075,Spain,ES,ESP,Basque Country,,7618,1724703143,No
Callosa de Ensarriá,Callosa de Ensarria,38.6514,-0.1228,Spain,ES,ESP,Valencia,,7589,1724855131,No
Lorquí,Lorqui,38.0817,-1.255,Spain,ES,ESP,Murcia,,7320,1724992014,No
Moratalla,Moratalla,38.1864,-1.8906,Spain,ES,ESP,Murcia,,7797,1724314658,No
Cobeña,Cobena,40.5669,-3.5069,Spain,ES,ESP,Madrid,,7444,1724982478,No
El Paso,El Paso,28.6513,-17.8806,Spain,ES,ESP,Canary Islands,,7745,1724031973,No
Gerena,Gerena,37.517,-6.15,Spain,ES,ESP,Andalusia,,7740,1724727149,No
Bornos,Bornos,36.8167,-5.7333,Spain,ES,ESP,Andalusia,,7655,1724013203,No
Astigarraga,Astigarraga,43.2833,-1.95,Spain,ES,ESP,Basque Country,,7185,1724606723,No
Sotomayor,Sotomayor,42.333,-8.567,Spain,ES,ESP,Galicia,,7482,1724420944,No
Castro del Río,Castro del Rio,37.6833,-4.4667,Spain,ES,ESP,Andalusia,,7740,1724685880,No
Camarma de Esteruelas,Camarma de Esteruelas,40.5489,-3.3786,Spain,ES,ESP,Madrid,,7555,1724603789,No
Ondara,Ondara,38.8261,0.0169,Spain,ES,ESP,Valencia,,7080,1724291505,No
Onil,Onil,38.6333,-0.6667,Spain,ES,ESP,Valencia,,7569,1724909725,No
Azuaga,Azuaga,38.2589,-5.6778,Spain,ES,ESP,Extremadura,,7702,1724307289,No
Tobarra,Tobarra,38.5831,-1.6831,Spain,ES,ESP,Castille-La Mancha,,7691,1724030182,No
Cee,Cee,42.95,-9.1667,Spain,ES,ESP,Galicia,,7568,1724179993,No
Quintanar del Rey,Quintanar del Rey,39.3333,-1.9333,Spain,ES,ESP,Castille-La Mancha,,7616,1724329452,No
Guisona,Guisona,41.7847,1.288,Spain,ES,ESP,Catalonia,,7291,1724160896,No
Collado Mediano,Collado Mediano,40.6939,-4.0231,Spain,ES,ESP,Madrid,,7348,1724610307,No
Oroso,Oroso,42.9833,-8.4333,Spain,ES,ESP,Galicia,,7530,1724701232,No
Villarejo de Salvanés,Villarejo de Salvanes,40.1833,-3.3167,Spain,ES,ESP,Madrid,,7552,1724528161,No
Albuñol,Albunol,36.8,-3.2,Spain,ES,ESP,Andalusia,,7473,1724930842,No
Elorrio,Elorrio,43.1306,-2.5428,Spain,ES,ESP,Basque Country,,7383,1724004153,No
Finestrat,Finestrat,38.5669,-0.2125,Spain,ES,ESP,Valencia,,7402,1724049685,No
La Rambla,La Rambla,37.6,-4.7333,Spain,ES,ESP,Andalusia,,7515,1724915432,No
Cercedilla,Cercedilla,40.7411,-4.0569,Spain,ES,ESP,Madrid,,7359,1724673074,No
Roda de Bará,Roda de Bara,41.1776,1.466,Spain,ES,ESP,Catalonia,,7127,1724463896,No
Valverde de la Virgen,Valverde de la Virgen,42.5667,-5.6833,Spain,ES,ESP,Castille-Leon,,7442,1724744999,No
Benacazón,Benacazon,37.35,-6.1833,Spain,ES,ESP,Andalusia,,7322,1724249529,No
Teyá,Teya,41.4986,2.3242,Spain,ES,ESP,Catalonia,,6532,1724325173,No
Montblanch,Montblanch,41.3764,1.1639,Spain,ES,ESP,Catalonia,,7433,1724810319,No
Massanet de la Selva,Massanet de la Selva,41.734,2.673,Spain,ES,ESP,Catalonia,,7349,1724208261,No
Begas,Begas,41.3319,1.9228,Spain,ES,ESP,Catalonia,,7356,1724311838,No
Náquera,Naquera,39.6589,-0.4263,Spain,ES,ESP,Valencia,,7301,1724367554,No
Moncófar,Moncofar,39.8025,-0.1339,Spain,ES,ESP,Valencia,,6958,1724159997,No
Breña Alta,Brena Alta,28.6333,-17.7667,Spain,ES,ESP,Canary Islands,,7196,1724625190,No
Alagón,Alagon,41.7667,-1.1167,Spain,ES,ESP,Aragon,,7121,1724896392,No
Derio,Derio,43.2917,-2.8858,Spain,ES,ESP,Basque Country,,6780,1724489705,No
Pedro Muñoz,Pedro Munoz,39.4,-2.95,Spain,ES,ESP,Castille-La Mancha,,7325,1724358613,No
Casares,Casares,36.4444,-5.2728,Spain,ES,ESP,Andalusia,,7342,1724913389,No
Andorra,Andorra,40.9775,-0.4483,Spain,ES,ESP,Aragon,,7327,1724666450,No
Bujalance,Bujalance,37.9,-4.3833,Spain,ES,ESP,Andalusia,,7316,1724123520,No
Talayuela,Talayuela,39.9667,-5.6,Spain,ES,ESP,Extremadura,,7328,1724921640,No
Mojácar,Mojacar,37.1403,-1.8514,Spain,ES,ESP,Andalusia,,7257,1724641477,No
Arechavaleta,Arechavaleta,43.0361,-2.5044,Spain,ES,ESP,Basque Country,,7108,1724691844,No
Posadas,Posadas,37.8,-5.1167,Spain,ES,ESP,Andalusia,,7296,1724477245,No
Villa del Río,Villa del Rio,37.9833,-4.2833,Spain,ES,ESP,Andalusia,,7016,1724670416,No
San Vicente de Mont-Alt,San Vicente de Mont-Alt,41.5803,2.5086,Spain,ES,ESP,Catalonia,,6523,1724754085,No
Torreperogil,Torreperogil,38.0417,-3.2844,Spain,ES,ESP,Andalusia,,7194,1724296942,No
Cazorla,Cazorla,37.9,-3,Spain,ES,ESP,Andalusia,,7248,1724814790,No
Dúrcal,Durcal,36.9833,-3.5667,Spain,ES,ESP,Andalusia,,7168,1724729878,No
Vacarisas,Vacarisas,41.6063,1.9182,Spain,ES,ESP,Catalonia,,7082,1724627551,No
Huéscar,Huescar,37.8,-2.5333,Spain,ES,ESP,Andalusia,,7236,1724906580,No
La Ametlla de Mar,La Ametlla de Mar,40.8839,0.8025,Spain,ES,ESP,Catalonia,,7131,1724421823,No
Fuentes de Andalucía,Fuentes de Andalucia,37.4667,-5.3333,Spain,ES,ESP,Andalusia,,7160,1724728023,No
Algarrobo,Algarrobo,36.7667,-4.0333,Spain,ES,ESP,Andalusia,,6551,1724338220,No
Villanueva de la Torre,Villanueva de la Torre,40.5842,-3.3025,Spain,ES,ESP,Castille-La Mancha,,6591,1724392664,No
Llissá de Vall,Llissa de Vall,41.5936,2.2431,Spain,ES,ESP,Catalonia,,6580,1724968981,No
Navarcles,Navarcles,41.7532,1.9034,Spain,ES,ESP,Catalonia,,6068,1724491201,No
Museros,Museros,39.5658,-0.3411,Spain,ES,ESP,Valencia,,6618,1724127317,No
Trebujena,Trebujena,36.8667,-6.1667,Spain,ES,ESP,Andalusia,,7042,1724190014,No
Benalup de Sidonia,Benalup de Sidonia,36.3333,-5.8,Spain,ES,ESP,Andalusia,,7020,1724835703,No
Capellades,Capellades,41.5319,1.6867,Spain,ES,ESP,Catalonia,,5314,1724886428,No
Buñola,Bunola,39.6967,2.6997,Spain,ES,ESP,Balearic Islands,,7037,1724371141,No
Fuente el Saz,Fuente el Saz,40.6361,-3.5111,Spain,ES,ESP,Madrid,,6883,1724853722,No
San Luis,San Luis,39.8494,4.2581,Spain,ES,ESP,Balearic Islands,,6877,1724694053,No
Montellano,Montellano,36.9833,-5.5667,Spain,ES,ESP,Andalusia,,7014,1724228723,No
Burguillos,Burguillos,37.5858,-5.9673,Spain,ES,ESP,Andalusia,,6902,1724064406,No
Puerto Serrano,Puerto Serrano,36.9333,-5.55,Spain,ES,ESP,Andalusia,,6954,1724000149,No
Bergondo,Bergondo,43.3167,-8.2333,Spain,ES,ESP,Galicia,,6817,1724132505,No
Almacellas,Almacellas,41.7317,0.4371,Spain,ES,ESP,Catalonia,,6875,1724357907,No
Turís,Turis,39.3899,-0.7105,Spain,ES,ESP,Valencia,,6910,1724777974,No
San Clemente,San Clemente,39.4039,-2.4294,Spain,ES,ESP,Castille-La Mancha,,6953,1724236480,No
Vimianzo,Vimianzo,43.11,-9.0344,Spain,ES,ESP,Galicia,,6925,1724188037,No
Nuevo Baztán,Nuevo Baztan,40.3667,-3.2333,Spain,ES,ESP,Madrid,,6630,1724414371,No
Valdoviño,Valdovino,43.6,-8.1331,Spain,ES,ESP,Galicia,,6872,1724059109,No
Infiesto,Infiesto,43.35,-5.35,Spain,ES,ESP,Asturias,,6921,1724617708,No
Constantí,Constanti,41.1532,1.2143,Spain,ES,ESP,Catalonia,,6724,1724709375,No
Calamonte,Calamonte,38.89,-6.385,Spain,ES,ESP,Extremadura,,6152,1724730239,No
Taradell,Taradell,41.8737,2.2874,Spain,ES,ESP,Catalonia,,6687,1724763396,No
Villa del Prado,Villa del Prado,40.2765,-4.3058,Spain,ES,ESP,Madrid,,6837,1724954497,No
Paradas,Paradas,37.2903,-5.4967,Spain,ES,ESP,Andalusia,,6850,1724825669,No
Güeñes,Guenes,43.2139,-3.0942,Spain,ES,ESP,Basque Country,,6699,1724967351,No
Argés,Arges,39.805,-4.0572,Spain,ES,ESP,Castille-La Mancha,,6621,1724713086,No
San Antonio de Vilamajor,San Antonio de Vilamajor,41.6726,2.4,Spain,ES,ESP,Catalonia,,6383,1724677035,No
Venta de Baños,Venta de Banos,41.9333,-4.5,Spain,ES,ESP,Castille-Leon,,6399,1724909357,No
Argamasilla de Alba,Argamasilla de Alba,39.1292,-3.0889,Spain,ES,ESP,Castille-La Mancha,,6844,1724768600,No
Guareña,Guarena,38.85,-6.0833,Spain,ES,ESP,Extremadura,,6812,1724784852,No
Negreira,Negreira,42.911,-8.735,Spain,ES,ESP,Galicia,,6775,1724097404,No
San Felíu de Codinas,San Feliu de Codinas,41.6885,2.1647,Spain,ES,ESP,Catalonia,,6406,1724190524,No
Ríudoms,Riudoms,41.1391,1.052,Spain,ES,ESP,Catalonia,,6617,1724671779,No
Sallent,Sallent,41.8259,1.8949,Spain,ES,ESP,Catalonia,,6717,1724464907,No
Tauste,Tauste,41.9203,-1.2547,Spain,ES,ESP,Aragon,,6777,1724268550,No
Villares de la Reina,Villares de la Reina,41.0028,-5.6333,Spain,ES,ESP,Castille-Leon,,6491,1724857116,No
Lloseta,Lloseta,39.7179,2.8667,Spain,ES,ESP,Balearic Islands,,6250,1724074068,No
